word,language,count,pos
diversify,en,1,VERB
peep,en,4,VERB
trot,en,1,VERB
deviate,en,1,VERB
theseus,en,1,PROPN
nunnery,en,1,NOUN
precaution,en,1,NOUN
imperium,en,3,NOUN
andros,en,1,PROPN
resent,en,2,VERB
proverb,en,1,NOUN
girdle,en,4,NOUN
disgraced,en,1,ADJ
impartiality,en,1,NOUN
tiresome,en,2,ADJ
tenderness,en,4,NOUN
grievance,en,1,NOUN
confine,en,12,VERB
voluminous,en,1,ADJ
pippin,en,1,NOUN
eloquence,en,1,NOUN
gallop,en,1,NOUN
flatter,en,3,VERB
circassian,en,1,PROPN
whit,en,1,ADJ
woolen,en,2,NOUN
anima,en,1,X
falsehood,en,3,NOUN
woodbine,en,1,NOUN
numa,en,1,PROPN
discreetly,en,1,ADV
vagabond,en,1,NOUN
ey,en,2,INTJ
modestly,en,2,ADV
broadest,en,2,ADJ
intolerable,en,3,ADJ
bluntly,en,1,ADV
senseless,en,1,ADJ
applaud,en,3,VERB
rejoice,en,2,VERB
apprehend,en,1,VERB
weep,en,2,VERB
granary,en,1,NOUN
unreadable,en,1,ADJ
puddle,en,1,NOUN
jest,en,1,NOUN
rhone,en,1,PROPN
stink,en,2,VERB
origine,en,1,X
carnation,en,1,NOUN
vial,en,1,NOUN
lighten,en,1,VERB
superstitious,en,2,ADJ
perpetually,en,3,ADV
salamis,en,1,PROPN
canister,en,1,NOUN
complexion,en,7,NOUN
retinue,en,1,NOUN
scorn,en,2,VERB
soften,en,1,VERB
alabaster,en,1,NOUN
mourn,en,3,NOUN
sua,en,1,X
mustapha,en,4,PROPN
uppermost,en,1,ADJ
indignation,en,2,NOUN
prodigious,en,13,ADJ
despicable,en,1,ADJ
laziness,en,5,NOUN
grieve,en,1,VERB
tumble,en,4,VERB
foresee,en,2,VERB
statuary,en,1,NOUN
christendom,en,4,PROPN
subordination,en,2,NOUN
trickle,en,1,VERB
smock,en,3,NOUN
chios,en,2,PROPN
flattering,en,1,ADJ
scythian,en,1,PROPN
tartar,en,3,PROPN
detain,en,1,VERB
starve,en,1,VERB
lucretia,en,3,PROPN
bestow,en,2,VERB
unsatisfied,en,1,ADJ
adorn,en,17,VERB
repose,en,5,NOUN
passau,en,1,PROPN
longo,en,1,PROPN
innermost,en,2,ADJ
amply,en,1,ADV
splendour,en,1,NOUN
modo,en,1,PROPN
amuse,en,5,VERB
effendi,en,3,PROPN
trianon,en,2,PROPN
consequential,en,1,ADJ
cistern,en,2,NOUN
wretched,en,1,ADJ
wholesome,en,1,ADJ
expedient,en,2,NOUN
unintelligible,en,1,ADJ
ermine,en,3,NOUN
sowing,en,1,NOUN
obedient,en,1,ADJ
xerxes,en,1,PROPN
merciful,en,2,ADJ
repent,en,4,VERB
clapp,en,2,VERB
profess,en,4,VERB
adore,en,1,VERB
depose,en,3,VERB
raab,en,2,PROPN
marvellous,en,1,ADJ
omnium,en,1,X
sultana,en,12,PROPN
apothecary,en,2,NOUN
cherish,en,1,VERB
scimitar,en,2,NOUN
retaken,en,1,VERB
omnia,en,1,X
bridegroom,en,1,NOUN
arion,en,1,PROPN
disordered,en,1,ADJ
overjoyed,en,1,ADJ
baboon,en,1,NOUN
clearest,en,1,ADJ
inflexible,en,1,ADJ
workmanship,en,1,NOUN
dashing,en,1,NOUN
pleasantly,en,1,ADV
durst,en,2,AUX
bosphorus,en,1,PROPN
politeness,en,3,NOUN
raz,en,1,NOUN
etna,en,1,PROPN
abbe,en,1,PROPN
ascribe,en,2,VERB
fain,en,2,ADV
veronese,en,1,PROPN
handkerchief,en,10,NOUN
candlestick,en,3,NOUN
dazzle,en,1,VERB
skilful,en,3,ADJ
despise,en,1,VERB
purest,en,1,ADJ
agate,en,2,NOUN
supposition,en,1,NOUN
passable,en,2,ADJ
palladio,en,2,PROPN
morea,en,2,PROPN
forsaken,en,1,VERB
lard,en,1,VERB
omnipotent,en,1,ADJ
generality,en,1,NOUN
lain,en,1,VERB
strada,en,1,PROPN
deformity,en,3,NOUN
adrianople,en,8,PROPN
inlaid,en,5,VERB
tradesmen,en,2,NOUN
enchantment,en,5,NOUN
justly,en,1,ADV
wanton,en,2,ADJ
laborious,en,1,ADJ
hann,en,1,NOUN
tolerable,en,4,ADJ
devour,en,1,VERB
glittering,en,1,ADJ
scythe,en,1,NOUN
brazen,en,2,ADJ
arrears,en,1,NOUN
vigour,en,1,NOUN
urbe,en,1,NOUN
admirably,en,3,ADV
petticoat,en,7,NOUN
spout,en,1,NOUN
bulwark,en,1,NOUN
medio,en,1,X
artful,en,2,ADJ
thatch,en,1,VERB
sappho,en,2,PROPN
filial,en,1,ADJ
stoop,en,1,NOUN
ramble,en,2,VERB
besiege,en,3,VERB
refreshment,en,3,NOUN
abate,en,2,VERB
disappoint,en,1,VERB
blackness,en,1,NOUN
solemnly,en,2,ADV
precept,en,1,NOUN
aforesaid,en,1,ADJ
fortify,en,7,VERB
bul,en,1,PROPN
jeweller,en,3,NOUN
quackery,en,1,NOUN
porphyry,en,2,NOUN
frighten,en,1,VERB
instinctive,en,1,ADJ
pacify,en,1,VERB
rebus,en,1,NOUN
pox,en,4,NOUN
oblige,en,26,VERB
amorous,en,1,ADJ
industrious,en,3,ADJ
alm,en,1,NOUN
lapis,en,1,PROPN
brim,en,1,NOUN
ransome,en,1,VERB
wondrous,en,1,ADJ
comically,en,1,ADV
lustre,en,1,NOUN
divan,en,2,NOUN
lengthen,en,1,VERB
lesbos,en,1,PROPN
threshing,en,1,NOUN
amass,en,2,VERB
hardiness,en,1,NOUN
tarnish,en,1,VERB
countenance,en,3,NOUN
damsel,en,2,NOUN
elysium,en,1,NOUN
begg,en,5,VERB
accrue,en,1,VERB
sensibly,en,2,ADV
ere,en,1,INTJ
silken,en,1,NOUN
grate,en,4,NOUN
quod,en,3,X
toil,en,1,VERB
etruria,en,1,PROPN
bosom,en,5,NOUN
officiate,en,1,VERB
feasting,en,1,NOUN
divinely,en,1,ADV
pera,en,6,PROPN
mow,en,1,VERB
bough,en,1,NOUN
clove,en,1,NOUN
shabby,en,1,ADJ
magne,en,1,PROPN
adieu,en,11,PROPN
confidante,en,1,NOUN
churning,en,1,NOUN
abydos,en,2,PROPN
scylla,en,1,PROPN
humana,en,1,X
irregularity,en,1,NOUN
coolness,en,1,NOUN
saucers,en,1,PROPN
germanicus,en,1,PROPN
enchanting,en,1,ADJ
kneel,en,1,VERB
ombre,en,2,NOUN
subsist,en,1,VERB
rivoli,en,1,PROPN
lethe,en,1,PROPN
wrinkle,en,1,NOUN
pestilence,en,1,NOUN
congreve,en,2,PROPN
bustos,en,1,PROPN
abject,en,1,ADJ
extravagance,en,1,NOUN
idem,en,1,NOUN
affront,en,2,NOUN
pitiful,en,3,ADJ
bellum,en,1,PROPN
flattery,en,2,NOUN
heartily,en,6,ADV
profusion,en,4,NOUN
haft,en,1,NOUN
nobis,en,1,X
scanty,en,1,ADJ
extort,en,1,VERB
impatience,en,3,NOUN
loathe,en,1,VERB
reproach,en,4,VERB
infidel,en,3,NOUN
brocade,en,9,NOUN
enquire,en,3,VERB
grecian,en,2,ADJ
unveil,en,1,VERB
ubi,en,1,X
libertine,en,1,NOUN
deism,en,1,NOUN
spoonful,en,1,NOUN
espouse,en,1,VERB
twas,en,2,INTJ
sultry,en,1,ADJ
balm,en,2,NOUN
chetwynd,en,1,PROPN
priam,en,1,PROPN
illegible,en,1,ADJ
mingle,en,2,VERB
pretence,en,2,NOUN
earnestly,en,2,ADV
curiae,en,1,NOUN
disagreeable,en,5,ADJ
arbour,en,1,NOUN
tincture,en,1,NOUN
militum,en,1,PROPN
obstinate,en,1,ADJ
matrimony,en,1,NOUN
softness,en,2,NOUN
elysian,en,1,PROPN
tassel,en,3,NOUN
xxxii,en,2,NUM
ravage,en,2,VERB
contented,en,1,ADJ
soane,en,1,PROPN
unwillingly,en,1,ADV
metellus,en,1,PROPN
decrepit,en,1,ADJ
lorrain,en,2,PROPN
massy,en,2,NOUN
bassa,en,25,NOUN
ugliness,en,1,NOUN
resolutely,en,1,ADV
muddle,en,1,VERB
bravest,en,1,ADJ
lozenge,en,1,NOUN
stile,en,2,NOUN
rigour,en,2,NOUN
menelaus,en,2,PROPN
quam,en,5,X
magnificence,en,22,NOUN
embellishment,en,1,NOUN
wickedness,en,3,NOUN
scrupulous,en,1,ADJ
apotheosis,en,1,NOUN
iki,en,1,PROPN
mytilene,en,1,PROPN
scrupulously,en,1,ADV
endow,en,1,VERB
quire,en,1,NOUN
sancta,en,4,PROPN
inquisitive,en,1,ADJ
boileau,en,1,PROPN
solemnity,en,1,NOUN
quando,en,1,X
candia,en,2,PROPN
oreste,en,1,PROPN
tranquillity,en,1,NOUN
constancy,en,2,NOUN
lazuli,en,1,PROPN
deposing,en,1,NOUN
undress,en,2,VERB
quilting,en,1,NOUN
credibly,en,1,ADV
popish,en,2,ADJ
infamously,en,1,ADV
napkin,en,5,NOUN
bask,en,1,VERB
precipice,en,3,NOUN
frightful,en,3,ADJ
tarquini,en,1,PROPN
waistcoat,en,2,NOUN
consecrate,en,1,VERB
gauze,en,3,NOUN
chok,en,1,PROPN
hither,en,12,ADV
pail,en,1,NOUN
hieroglyphics,en,1,NOUN
barbarous,en,7,ADJ
mortification,en,7,NOUN
falsify,en,1,VERB
adornment,en,1,NOUN
frown,en,1,NOUN
mien,en,2,NOUN
subjection,en,3,NOUN
impartially,en,1,ADV
genteel,en,3,ADJ
saucy,en,1,ADJ
perplexing,en,1,ADJ
tullius,en,1,PROPN
cocking,en,1,NOUN
arche,en,5,NOUN
approbation,en,1,NOUN
artifice,en,1,NOUN
bodkin,en,5,NOUN
tremble,en,5,VERB
verily,en,5,ADV
servius,en,1,PROPN
desirous,en,1,ADJ
trifle,en,2,NOUN
jot,en,1,NOUN
jove,en,1,PROPN
lucretius,en,1,PROPN
venison,en,2,NOUN
antic,en,2,ADJ
imperfection,en,1,NOUN
seni,en,1,X
recollect,en,6,VERB
whiston,en,2,PROPN
quickness,en,1,NOUN
pul,en,1,PROPN
muslin,en,1,NOUN
broil,en,1,VERB
theophrastus,en,1,PROPN
demigod,en,1,NOUN
melita,en,1,PROPN
pillory,en,1,VERB
fasten,en,6,VERB
tillage,en,1,NOUN
nicopolis,en,1,PROPN
stratagem,en,1,NOUN
calmness,en,1,NOUN
magnificently,en,4,ADV
wretch,en,3,VERB
galata,en,2,PROPN
rhodope,en,1,PROPN
carignan,en,1,PROPN
digression,en,3,NOUN
bushel,en,1,NOUN
casus,en,1,NOUN
nomine,en,1,NOUN
neater,en,1,ADJ
handsomely,en,1,ADV
durazzo,en,1,PROPN
blankenburg,en,3,PROPN
fantastically,en,1,ADV
uncultivated,en,1,ADJ
artificer,en,3,NOUN
maritza,en,1,PROPN
pageantry,en,1,NOUN
imperiale,en,1,PROPN
peaceable,en,1,ADJ
recede,en,1,VERB
mortified,en,2,ADJ
sherbet,en,5,NOUN
risque,en,1,NOUN
oppress,en,2,VERB
relent,en,1,VERB
anciently,en,4,ADV
enrol,en,1,VERB
parishioner,en,1,NOUN
nastiness,en,1,NOUN
gape,en,1,VERB
catacomb,en,1,NOUN
transubstantiation,en,2,NOUN
tenderly,en,1,ADV
forsake,en,1,VERB
confound,en,1,VERB
purer,en,1,ADJ
deist,en,1,NOUN
frailty,en,2,NOUN
partiality,en,4,NOUN
pasty,en,1,NOUN
noblest,en,4,ADJ
beautify,en,4,VERB
yok,en,3,PROPN
tarquinius,en,1,PROPN
jabari,en,1,PROPN
obliging,en,5,ADJ
outdo,en,1,VERB
mutinous,en,1,ADJ
mangle,en,1,VERB
indiscretion,en,3,NOUN
tenedos,en,1,PROPN
jessamine,en,3,NOUN
coquette,en,2,NOUN
familiarly,en,1,ADV
situate,en,18,VERB
lov,en,1,INTJ
languish,en,1,VERB
caress,en,2,VERB
staid,en,2,ADJ
plait,en,2,VERB
particularity,en,2,NOUN
imagin,en,1,VERB
plainer,en,1,ADJ
kindest,en,1,ADJ
gloriously,en,1,ADV
mahomet,en,7,PROPN
chaise,en,5,NOUN
ipsa,en,1,X
childbearing,en,1,NOUN
hecuba,en,1,PROPN
montesinos,en,1,PROPN
lank,en,1,NOUN
insipid,en,1,ADJ
parterre,en,2,NOUN
abridgement,en,1,NOUN
isca,en,1,PROPN
poetically,en,1,ADV
pek,en,1,PROPN
artfully,en,2,ADV
divi,en,2,PROPN
uncouth,en,1,ADJ
pacem,en,1,NOUN
insigne,en,1,NOUN
buffoon,en,1,NOUN
enim,en,1,X
insolent,en,2,ADJ
hellespont,en,1,PROPN
damask,en,4,NOUN
asunder,en,1,ADV
chargeable,en,1,ADJ
waggon,en,3,NOUN
imputation,en,1,NOUN
andromache,en,1,PROPN
preferment,en,2,NOUN
unpolished,en,1,ADJ
trib,en,2,PROPN
affectation,en,5,NOUN
deservedly,en,1,ADV
lamentable,en,1,ADJ
charybdis,en,1,PROPN
craw,en,1,NOUN
distemper,en,5,NOUN
behead,en,1,VERB
loathsome,en,1,ADJ
honourably,en,3,ADV
thither,en,5,ADV
finery,en,3,NOUN
deface,en,3,VERB
pennyworth,en,1,NOUN
ratisbon,en,2,PROPN
trample,en,1,VERB
endeavouring,en,1,NOUN
shew,en,56,VERB
vix,en,1,X
chambermaid,en,2,NOUN
oppressor,en,1,NOUN
everlast,en,1,VERB
marmora,en,1,PROPN
popery,en,1,NOUN
phlegm,en,1,NOUN
inviolable,en,1,ADJ
adjoin,en,2,VERB
empedocles,en,1,PROPN
contrivance,en,2,NOUN
negligently,en,2,ADV
pretension,en,1,NOUN
sii,en,1,PROPN
centum,en,2,NOUN
edifying,en,1,ADJ
bekir,en,1,PROPN
honore,en,1,NOUN
inconstant,en,2,ADJ
twat,en,1,VERB
balbi,en,2,PROPN
enjoin,en,1,VERB
medicis,en,1,PROPN
quinze,en,1,PROPN
dishonour,en,1,NOUN
nostro,en,1,NOUN
ingi,en,1,PROPN
thro,en,1,VERB
inscribe,en,1,VERB
wring,en,1,VERB
wean,en,1,VERB
nobly,en,1,ADV
exactness,en,1,NOUN
cramm,en,2,VERB
solum,en,2,PROPN
xanthus,en,1,PROPN
peloponnesus,en,1,PROPN
prudently,en,1,ADV
ogl,en,1,VERB
obstinacy,en,2,NOUN
liberality,en,1,NOUN
wench,en,1,NOUN
indolent,en,1,ADJ
disdainful,en,3,ADJ
decease,en,2,ADJ
soldiery,en,1,NOUN
bather,en,1,NOUN
loth,en,1,ADJ
abhorrence,en,1,NOUN
captiva,en,1,PROPN
impertinent,en,5,ADJ
watermen,en,1,NOUN
indolence,en,1,NOUN
nissa,en,1,PROPN
charmingly,en,1,ADV
cudgel,en,1,NOUN
philippopolis,en,4,PROPN
seraglio,en,11,NOUN
favorita,en,2,PROPN
enliven,en,1,VERB
provinciale,en,1,NOUN
loveliest,en,1,ADJ
alcina,en,1,PROPN
barbarity,en,1,NOUN
extremo,en,1,NOUN
cheerfulness,en,1,NOUN
gallipolis,en,1,PROPN
gravest,en,1,ADJ
ducat,en,3,NOUN
mystically,en,1,ADV
neatness,en,3,NOUN
spatter,en,1,VERB
theocritus,en,2,PROPN
unwholesome,en,1,ADJ
somersetshire,en,1,PROPN
scio,en,1,PROPN
ingens,en,1,X
swiftness,en,4,NOUN
achaia,en,1,PROPN
philomel,en,1,PROPN
gorget,en,1,NOUN
italicus,en,1,PROPN
formas,en,1,X
natus,en,2,X
agat,en,1,X
servia,en,3,PROPN
impiety,en,1,NOUN
vivacity,en,6,NOUN
huie,en,1,PROPN
topaze,en,1,NOUN
sublimity,en,1,NOUN
covet,en,1,VERB
commodious,en,2,ADJ
quoque,en,2,X
footmen,en,2,NOUN
narbonensis,en,1,PROPN
madona,en,1,PROPN
tippet,en,1,NOUN
ordinis,en,2,X
justinus,en,1,PROPN
beca,en,1,PROPN
avaricious,en,2,ADJ
smirk,en,1,NOUN
candour,en,1,NOUN
surer,en,1,ADJ
attentively,en,2,ADV
syren,en,1,NOUN
umut,en,1,PROPN
contrive,en,2,VERB
wainscot,en,1,VERB
tawdry,en,2,ADJ
suckle,en,2,NOUN
prude,en,2,NOUN
philippensis,en,2,PROPN
unburied,en,1,ADJ
cadi,en,3,NOUN
gemelli,en,1,PROPN
coh,en,2,PROPN
promis,en,1,ADJ
alae,en,2,PROPN
censer,en,1,NOUN
inestimable,en,1,ADJ
pitty,en,1,ADJ
effectually,en,1,ADV
dishonourable,en,1,ADJ
circassia,en,1,PROPN
plebe,en,1,NOUN
cenis,en,1,PROPN
sexe,en,1,NOUN
bason,en,2,NOUN
briel,en,1,PROPN
rufo,en,1,PROPN
sumptuary,en,1,ADJ
alcaeus,en,1,PROPN
immodest,en,1,ADJ
inconsiderable,en,1,ADJ
tolerably,en,1,ADV
ubique,en,1,NOUN
ingratitude,en,1,NOUN
gratify,en,3,VERB
propter,en,1,NOUN
valida,en,1,PROPN
entangle,en,1,VERB
tragedian,en,1,NOUN
beber,en,1,PROPN
consign,en,1,VERB
agreeably,en,7,ADV
civitate,en,1,PROPN
esop,en,1,PROPN
dauber,en,1,NOUN
milesian,en,1,PROPN
furrier,en,1,NOUN
nauseous,en,2,ADJ
divus,en,1,X
gild,en,2,NOUN
philomela,en,1,PROPN
voiture,en,3,NOUN
oenone,en,1,PROPN
wenche,en,2,NOUN
tragical,en,1,ADJ
entreat,en,1,VERB
difficilis,en,1,X
outran,en,1,VERB
ravelin,en,2,NOUN
flamini,en,1,PROPN
monstrously,en,1,ADV
prance,en,1,VERB
balsamic,en,1,ADJ
truncheon,en,1,NOUN
dominis,en,1,X
handsomest,en,1,ADJ
quibus,en,1,X
meum,en,1,X
numberless,en,1,ADJ
trencher,en,1,NOUN
insensible,en,1,ADJ
spahis,en,1,NOUN
omphale,en,1,PROPN
unluckily,en,1,ADV
satch,en,1,PROPN
husbandman,en,1,NOUN
tez,en,1,PROPN
inviolate,en,1,ADJ
lintz,en,1,PROPN
vicinus,en,1,INTJ
marito,en,1,NOUN
unsullied,en,1,ADJ
equestris,en,1,NOUN
magis,en,1,PROPN
greedily,en,1,ADV
tamen,en,1,NOUN
seasickness,en,1,NOUN
scruple,en,8,NOUN
embroiderer,en,1,NOUN
derman,en,1,PROPN
coachmen,en,1,NOUN
impudence,en,4,NOUN
hominum,en,1,INTJ
quidam,en,1,PROPN
plebis,en,1,NOUN
hearken,en,1,VERB
footstep,en,1,NOUN
advantageously,en,2,ADV
civitatis,en,1,NOUN
jonquil,en,2,NOUN
utilis,en,1,NOUN
hovel,en,2,NOUN
prodigiously,en,2,ADV
unacquainted,en,1,ADJ
senatore,en,2,NOUN
scald,en,1,VERB
chide,en,1,VERB
osier,en,1,NOUN
frigida,en,1,X
auxilium,en,1,PROPN
disproportion,en,1,VERB
bashaw,en,1,NOUN
kudi,en,1,PROPN
scamander,en,2,PROPN
quondam,en,3,X
schismatics,en,1,NOUN
fring,en,2,VERB
trinacria,en,1,PROPN
dully,en,1,ADV
umur,en,1,PROPN
benim,en,1,PROPN
forbear,en,29,VERB
disfigure,en,2,VERB
generosa,en,1,PROPN
displease,en,3,VERB
equipage,en,4,NOUN
salver,en,1,NOUN
ladyship,en,12,NOUN
footstool,en,1,NOUN
stamboul,en,1,PROPN
romanae,en,1,PROPN
dullest,en,1,ADJ
baluster,en,1,NOUN
ruddle,en,1,VERB
inachus,en,1,PROPN
goot,en,1,VERB
disrespectfully,en,1,ADV
crape,en,4,NOUN
entreaty,en,1,NOUN
virorum,en,1,NOUN
dearer,en,2,ADJ
ejus,en,1,X
envie,en,1,VERB
surprize,en,1,VERB
reprobate,en,1,NOUN
habitant,en,1,NOUN
chersonesus,en,2,PROPN
statu,en,1,X
accustom,en,2,VERB
haemus,en,1,PROPN
eurotas,en,2,PROPN
wretchedness,en,2,NOUN
asopus,en,1,PROPN
virum,en,1,NOUN
lesly,en,1,PROPN
mildness,en,1,NOUN
solicitous,en,4,ADJ
romish,en,2,ADJ
beauteous,en,2,ADJ
fidem,en,1,NOUN
destine,en,7,VERB
knead,en,1,VERB
felucca,en,1,NOUN
bese,en,1,VERB
illum,en,1,NOUN
embroider,en,18,VERB
wainscott,en,1,VERB
bajazet,en,1,PROPN
arrant,en,1,ADJ
ravish,en,4,VERB
barrenness,en,1,NOUN
vobis,en,3,NOUN
pittacus,en,1,PROPN
benden,en,2,X
plunderer,en,1,NOUN
belvidera,en,1,PROPN
sodalis,en,1,NOUN
thereunto,en,1,ADP
bigness,en,1,NOUN
epithalamium,en,2,NOUN
partem,en,1,NOUN
altheim,en,1,PROPN
hazle,en,1,NOUN
largeness,en,1,NOUN
particularized,en,1,ADJ
husbandmen,en,1,NOUN
persicum,en,1,PROPN
peevish,en,1,ADJ
plentifully,en,2,ADV
sardonyx,en,1,NOUN
convers,en,2,VERB
suae,en,1,NOUN
hankering,en,1,NOUN
sweetmeat,en,2,NOUN
propontis,en,1,PROPN
consulari,en,1,NOUN
provinciae,en,1,NOUN
swiftest,en,1,ADJ
obligingly,en,1,ADV
gulph,en,1,NOUN
inconstancy,en,1,NOUN
nimis,en,1,PROPN
knolles,en,1,PROPN
neatest,en,2,ADJ
senin,en,2,PROPN
gayest,en,1,ADJ
nicety,en,1,NOUN
dulness,en,3,NOUN
prudery,en,1,NOUN
marli,en,2,PROPN
giddiness,en,1,NOUN
quidem,en,5,NOUN
pestilential,en,1,ADJ
malea,en,1,PROPN
temeswar,en,1,PROPN
dicere,en,1,INTJ
rabutin,en,1,PROPN
tribuno,en,1,NOUN
efface,en,1,VERB
mountebank,en,1,NOUN
tyrannis,en,1,X
reprobation,en,1,NOUN
caparison,en,1,VERB
sestos,en,2,PROPN
auctore,en,1,NOUN
peneus,en,1,PROPN
farine,en,1,PROPN
bize,en,1,PROPN
paulines,en,1,PROPN
glisten,en,1,VERB
carious,en,1,ADJ
unmusical,en,1,ADJ
dignitatis,en,1,NOUN
gloriae,en,1,NOUN
commonalty,en,1,NOUN
affability,en,2,NOUN
ambassadress,en,6,NOUN
ragout,en,1,NOUN
baseness,en,1,NOUN
hebrus,en,5,PROPN
wretchedly,en,1,ADV
strew,en,1,VERB
vulgarly,en,2,ADV
annorum,en,1,NOUN
carlowitz,en,1,PROPN
unutterable,en,1,ADJ
unmercifully,en,1,ADV
montem,en,1,NOUN
galliae,en,2,PROPN
perquisite,en,2,NOUN
notae,en,1,NOUN
achmet,en,7,PROPN
bespeak,en,2,VERB
pahu,en,1,PROPN
insensibility,en,1,NOUN
tenes,en,1,PROPN
repass,en,1,VERB
solidum,en,1,NOUN
exercitus,en,1,NOUN
domum,en,1,NOUN
quiete,en,1,INTJ
cooly,en,1,ADV
sahat,en,2,PROPN
flander,en,1,PROPN
ilen,en,1,PROPN
maese,en,1,PROPN
wholely,en,1,ADV
abominably,en,1,ADV
beauvoisin,en,1,PROPN
follie,en,2,NOUN
drub,en,1,NOUN
reprove,en,1,VERB
apti,en,1,PROPN
mortifying,en,2,ADJ
reinberg,en,1,PROPN
scilicet,en,1,INTJ
palman,en,1,X
mentes,en,1,X
superfluity,en,1,NOUN
nostrae,en,3,PROPN
smyrniote,en,1,PROPN
stirpe,en,1,X
soever,en,1,INTJ
bonorum,en,1,NOUN
dropt,en,1,ADJ
iuli,en,1,INTJ
publice,en,1,NOUN
byrsa,en,1,PROPN
fluit,en,1,X
beggary,en,1,ADJ
granate,en,1,NOUN
complaisant,en,2,ADJ
caracci,en,1,PROPN
exasperate,en,1,VERB
sofias,en,1,PROPN
postilion,en,1,NOUN
alcmena,en,1,PROPN
suos,en,1,X
bagnio,en,6,NOUN
connive,en,1,VERB
nosegay,en,1,NOUN
merchandize,en,2,NOUN
expence,en,10,NOUN
brimm,en,1,VERB
nostris,en,1,NOUN
ipsius,en,1,X
loadstone,en,1,NOUN
tribun,en,1,PROPN
pleasantest,en,1,ADJ
drave,en,1,PROPN
catholick,en,1,PROPN
fluctus,en,1,X
kujuk,en,1,PROPN
sirma,en,1,PROPN
outmost,en,1,ADJ
bagdat,en,1,PROPN
kisse,en,1,NOUN
omnem,en,1,PROPN
amne,en,1,X
rascian,en,5,PROPN
veterani,en,1,PROPN
besieger,en,1,NOUN
buffaloe,en,2,NOUN
mahometan,en,1,PROPN
alcoran,en,3,NOUN
fourscore,en,1,NOUN
tresse,en,4,NOUN
pacquet,en,2,NOUN
insensibly,en,1,ADV
filiorum,en,1,X
cogitation,en,1,NOUN
ornatissima,en,1,PROPN
ornare,en,1,NOUN
praef,en,1,PROPN
mortify,en,2,VERB
engross,en,1,VERB
utilitate,en,1,NOUN
flambeaux,en,1,NOUN
lugduno,en,1,PROPN
importunity,en,2,NOUN
pierc,en,1,NOUN
nodd,en,1,VERB
twelvemonth,en,2,NOUN
suorum,en,1,NOUN
officiousness,en,1,NOUN
moscovite,en,1,PROPN
civitatem,en,1,NOUN
littleness,en,1,NOUN
corregio,en,2,PROPN
postea,en,1,PROPN
pleasanter,en,1,ADJ
signior,en,19,NOUN
gypsie,en,1,NOUN
beneficium,en,1,PROPN
extremest,en,1,ADJ
murmure,en,1,VERB
videtur,en,1,X
chuse,en,13,VERB
handsomer,en,2,ADJ
severim,en,1,PROPN
sattin,en,4,NOUN
refection,en,1,NOUN
amurath,en,1,PROPN
majore,en,2,NOUN
provinciarum,en,1,NOUN
portare,en,1,X
termino,en,1,NOUN
palsi,en,1,PROPN
raillery,en,3,NOUN
tatter,en,1,VERB
heathenish,en,2,NOUN
facultate,en,1,NOUN
turkie,en,1,NOUN
postquam,en,3,NOUN
transfix,en,1,VERB
consert,en,1,VERB
honoribus,en,1,NOUN
inclose,en,3,VERB
meae,en,1,NOUN
ermus,en,1,PROPN
ribband,en,1,NOUN
walachian,en,1,PROPN
poniard,en,1,VERB
fratre,en,1,X
conveniency,en,8,NOUN
sanguinem,en,1,INTJ
provinciali,en,1,NOUN
rycaut,en,4,PROPN
provideo,en,1,NOUN
timide,en,1,INTJ
ratafia,en,1,NOUN
statim,en,1,NOUN
tailly,en,1,NOUN
primam,en,2,NOUN
oldum,en,2,PROPN
experimento,en,1,NOUN
gingi,en,1,PROPN
hargin,en,1,PROPN
sprightliness,en,1,NOUN
frighted,en,1,ADJ
magnas,en,1,NOUN
wreathe,en,1,VERB
alieni,en,1,PROPN
creato,en,1,NOUN
solyman,en,7,PROPN
effendis,en,1,NOUN
janizary,en,19,NOUN
essek,en,4,PROPN
otherway,en,1,NOUN
unblown,en,1,ADJ
parere,en,1,X
masquing,en,1,NOUN
potior,en,1,NOUN
scandalise,en,1,VERB
tergo,en,1,NOUN
conge,en,1,PROPN
learnedly,en,1,ADV
ghira,en,1,PROPN
reditum,en,1,NOUN
rightest,en,1,ADJ
flumine,en,1,X
plusquam,en,1,NOUN
fountainbleau,en,1,PROPN
majorum,en,1,INTJ
surefooted,en,1,ADJ
yazir,en,1,PROPN
trode,en,1,ADJ
venerie,en,1,PROPN
moneses,en,1,PROPN
choak,en,1,VERB
mahometans,en,1,PROPN
sensin,en,1,PROPN
miserabili,en,1,NOUN
consulibus,en,1,NOUN
journy,en,1,NOUN
teaze,en,1,VERB
coloniarum,en,1,NOUN
genteelly,en,1,ADV
bramin,en,1,NOUN
amicum,en,1,PROPN
farewel,en,1,NOUN
ocresia,en,1,PROPN
ravisher,en,1,NOUN
solicite,en,1,VERB
traineau,en,1,NOUN
dispens,en,1,VERB
twis,en,2,AUX
zeidi,en,1,PROPN
seraskier,en,2,NOUN
julium,en,1,PROPN
arduum,en,1,PROPN
nimeguen,en,2,PROPN
digito,en,1,NOUN
loyality,en,1,NOUN
translatum,en,1,NOUN
portress,en,1,NOUN
dardanelli,en,1,PROPN
cloath,en,2,NOUN
serenis,en,1,X
appelles,en,1,PROPN
ghel,en,2,PROPN
befel,en,2,VERB
rosworm,en,1,PROPN
recompence,en,1,NOUN
patruus,en,1,X
