word,language,count,pos
gage,fr,2,NOUN
macédonien,fr,1,NOUN
habit,fr,42,NOUN
merveilleux,fr,1,NOUN
dot,fr,2,NOUN
cuisinier,fr,2,NOUN
patience,fr,3,NOUN
rempart,fr,1,NOUN
éclair,fr,1,NOUN
rapidité,fr,1,NOUN
gentilhomme,fr,2,NOUN
cire,fr,3,NOUN
boue,fr,1,NOUN
désordre,fr,1,NOUN
honte,fr,3,NOUN
fortification,fr,4,NOUN
saxonne,fr,1,NOUN
fatigue,fr,14,NOUN
panier,fr,1,NOUN
novo,fr,2,NOUN
serviteur,fr,1,NOUN
éventail,fr,2,NOUN
mensonge,fr,2,NOUN
pouce,fr,2,NOUN
dévotion,fr,7,NOUN
corail,fr,1,NOUN
berline,fr,1,NOUN
jalousie,fr,9,NOUN
agathe,fr,2,NOUN
congé,fr,6,NOUN
excuse,fr,6,NOUN
passeport,fr,1,NOUN
soupçon,fr,1,NOUN
malheur,fr,6,NOUN
core,fr,1,NOUN
vestige,fr,3,NOUN
bastion,fr,2,NOUN
agrément,fr,3,NOUN
muse,fr,1,NOUN
clarté,fr,3,NOUN
tan,fr,1,NOUN
rangée,fr,1,NOUN
oie,fr,1,NOUN
nouveauté,fr,3,NOUN
aise,fr,5,NOUN
ancre,fr,2,NOUN
meuble,fr,1,NOUN
perfection,fr,4,NOUN
tentation,fr,2,NOUN
gâteau,fr,3,NOUN
rançon,fr,3,NOUN
insulte,fr,2,NOUN
révérend,fr,1,NOUN
ignorance,fr,7,NOUN
bravoure,fr,1,NOUN
baume,fr,2,NOUN
perle,fr,21,NOUN
barque,fr,1,NOUN
buffet,fr,1,NOUN
persécution,fr,2,NOUN
tribut,fr,2,NOUN
forma,fr,1,NOUN
écu,fr,3,NOUN
pigeon,fr,2,NOUN
rivage,fr,1,NOUN
précaution,fr,3,NOUN
vivres,fr,2,NOUN
portique,fr,3,NOUN
affectation,fr,1,NOUN
assiette,fr,2,NOUN
vaincus,fr,1,NOUN
agneau,fr,2,NOUN
jardinier,fr,2,NOUN
hermine,fr,3,NOUN
coteau,fr,2,NOUN
pavé,fr,11,NOUN
servante,fr,4,NOUN
rade,fr,1,NOUN
poivre,fr,1,NOUN
génois,fr,3,NOUN
hoc,fr,4,NOUN
prophétie,fr,1,NOUN
primo,fr,1,NOUN
posture,fr,1,NOUN
troupeau,fr,3,NOUN
tablette,fr,1,NOUN
éloignement,fr,3,NOUN
douceur,fr,8,NOUN
tapisserie,fr,2,NOUN
chagrin,fr,6,NOUN
ambre,fr,1,NOUN
linge,fr,1,NOUN
chariot,fr,3,NOUN
sanglier,fr,1,NOUN
veuf,fr,1,NOUN
gibier,fr,3,NOUN
régularité,fr,1,NOUN
tailleur,fr,2,NOUN
archange,fr,1,NOUN
élégance,fr,1,NOUN
fable,fr,5,NOUN
chemise,fr,4,NOUN
demoiselle,fr,3,NOUN
maris,fr,9,NOUN
surcroît,fr,1,NOUN
fertilité,fr,1,NOUN
fureur,fr,1,NOUN
inquiétude,fr,1,NOUN
inégalité,fr,1,NOUN
crucifix,fr,2,NOUN
bosse,fr,1,NOUN
verset,fr,1,NOUN
métamorphose,fr,1,NOUN
vôtre,fr,8,NOUN
bandit,fr,1,NOUN
momie,fr,3,NOUN
melon,fr,1,NOUN
agenda,fr,1,NOUN
dépense,fr,7,NOUN
marchandise,fr,9,NOUN
plis,fr,1,NOUN
délibération,fr,1,NOUN
tristesse,fr,3,NOUN
vulgaire,fr,2,NOUN
pinceau,fr,2,NOUN
fécondité,fr,1,NOUN
douane,fr,1,NOUN
bague,fr,2,NOUN
omnium,fr,1,NOUN
prédicateur,fr,1,NOUN
compassion,fr,3,NOUN
obéissance,fr,5,NOUN
tuyau,fr,2,NOUN
vieillesse,fr,3,NOUN
laïc,fr,1,NOUN
générosité,fr,2,NOUN
velours,fr,6,NOUN
épine,fr,1,NOUN
veste,fr,1,NOUN
aimant,fr,1,NOUN
altesse,fr,4,NOUN
émeraude,fr,8,NOUN
present,fr,1,NOUN
coeur,fr,5,NOUN
relique,fr,4,NOUN
veau,fr,1,NOUN
aveu,fr,1,NOUN
vieillard,fr,2,NOUN
cruauté,fr,2,NOUN
fléau,fr,1,NOUN
piece,fr,5,NOUN
discrétion,fr,2,NOUN
vénération,fr,7,NOUN
modération,fr,1,NOUN
indifférence,fr,5,NOUN
promontoire,fr,4,NOUN
obélisque,fr,1,NOUN
rubis,fr,5,NOUN
ire,fr,1,NOUN
jeûne,fr,1,NOUN
anno,fr,1,NOUN
zèle,fr,8,NOUN
sermon,fr,2,NOUN
frontier,fr,3,NOUN
marionnette,fr,1,NOUN
rareté,fr,4,NOUN
barbarie,fr,1,NOUN
isthme,fr,1,NOUN
dessein,fr,9,NOUN
ravage,fr,1,NOUN
nymphe,fr,2,NOUN
exactitude,fr,3,NOUN
pastoral,fr,1,NOUN
regret,fr,3,NOUN
farce,fr,1,NOUN
subsistance,fr,1,NOUN
foin,fr,1,NOUN
gant,fr,1,NOUN
audace,fr,1,NOUN
épicerie,fr,1,NOUN
frange,fr,3,NOUN
cabanes,fr,2,NOUN
novice,fr,1,NOUN
haie,fr,3,NOUN
invocation,fr,1,NOUN
bonté,fr,16,NOUN
magna,fr,1,NOUN
jasmin,fr,3,NOUN
galère,fr,1,NOUN
venin,fr,1,NOUN
habillement,fr,8,NOUN
mélancolie,fr,1,NOUN
festin,fr,2,NOUN
lasse,fr,1,NOUN
cocher,fr,1,NOUN
bouts,fr,1,NOUN
dissertation,fr,1,NOUN
oppression,fr,1,NOUN
citerne,fr,1,NOUN
vaisselle,fr,1,NOUN
circonférence,fr,1,NOUN
toilette,fr,2,NOUN
portier,fr,1,NOUN
étoffe,fr,15,NOUN
pere,fr,8,NOUN
politesse,fr,21,NOUN
soulier,fr,4,NOUN
préambule,fr,1,NOUN
érudition,fr,3,NOUN
luthérien,fr,2,NOUN
griffe,fr,2,NOUN
tasse,fr,2,NOUN
prétention,fr,1,NOUN
vernis,fr,3,NOUN
poire,fr,2,NOUN
cyprès,fr,4,NOUN
galop,fr,1,NOUN
tranquillité,fr,6,NOUN
chaudron,fr,1,NOUN
tendresse,fr,8,NOUN
splendeur,fr,1,NOUN
treillis,fr,1,NOUN
drap,fr,8,NOUN
chaume,fr,1,NOUN
menteur,fr,1,NOUN
ajustement,fr,5,NOUN
bijou,fr,2,NOUN
merveille,fr,3,NOUN
humilité,fr,1,NOUN
incursion,fr,2,NOUN
singularité,fr,1,NOUN
ante,fr,1,NOUN
bosquet,fr,2,NOUN
piquet,fr,1,NOUN
armoire,fr,1,NOUN
taverne,fr,1,NOUN
tonneau,fr,1,NOUN
griffon,fr,2,NOUN
laps,fr,1,NOUN
honnêteté,fr,1,NOUN
liqueur,fr,2,NOUN
cham,fr,1,NOUN
piédestal,fr,2,NOUN
indignation,fr,3,NOUN
ennui,fr,1,NOUN
antichambre,fr,1,NOUN
prodige,fr,2,NOUN
pâturage,fr,1,NOUN
dentelle,fr,2,NOUN
heu,fr,1,NOUN
pénitence,fr,1,NOUN
canapé,fr,1,NOUN
flambeau,fr,2,NOUN
verdure,fr,4,NOUN
bracelet,fr,1,NOUN
robinet,fr,2,NOUN
faste,fr,1,NOUN
noisette,fr,1,NOUN
chorus,fr,2,NOUN
cordonnier,fr,1,NOUN
jouissance,fr,1,NOUN
supplice,fr,1,NOUN
servitude,fr,1,NOUN
penchant,fr,2,NOUN
ardeur,fr,1,NOUN
calviniste,fr,2,NOUN
appétit,fr,1,NOUN
palatine,fr,1,NOUN
bouffon,fr,1,NOUN
méprise,fr,2,NOUN
infinité,fr,1,NOUN
sentinelle,fr,1,NOUN
carpe,fr,1,NOUN
tyrannie,fr,1,NOUN
culotte,fr,1,NOUN
nourrice,fr,2,NOUN
sueur,fr,1,NOUN
perdrix,fr,1,NOUN
austérité,fr,1,NOUN
mienne,fr,9,NOUN
cendre,fr,3,NOUN
balustrade,fr,1,NOUN
fermeté,fr,1,NOUN
galant,fr,1,NOUN
archiduchesse,fr,3,NOUN
caillou,fr,1,NOUN
châsse,fr,1,NOUN
plaisanterie,fr,2,NOUN
volaille,fr,1,NOUN
hazard,fr,3,NOUN
étonnement,fr,4,NOUN
losange,fr,1,NOUN
plaie,fr,3,NOUN
chameau,fr,5,NOUN
amertume,fr,1,NOUN
jupe,fr,2,NOUN
corbeille,fr,5,NOUN
illumination,fr,1,NOUN
épi,fr,1,NOUN
vermeil,fr,5,NOUN
dard,fr,1,NOUN
florin,fr,1,NOUN
voltige,fr,1,NOUN
alpe,fr,2,NOUN
négligence,fr,1,NOUN
écharpe,fr,1,NOUN
aumône,fr,2,NOUN
captive,fr,1,NOUN
vier,fr,1,NOUN
fraîcheur,fr,1,NOUN
ressentiment,fr,2,NOUN
panache,fr,1,NOUN
carcasse,fr,1,NOUN
roseau,fr,1,NOUN
épingle,fr,5,NOUN
ameublement,fr,2,NOUN
mulet,fr,1,NOUN
botte,fr,1,NOUN
vivacité,fr,7,NOUN
coffres,fr,1,NOUN
longo,fr,1,NOUN
ambassadrice,fr,5,NOUN
paresseux,fr,1,NOUN
créancier,fr,1,NOUN
teint,fr,7,NOUN
légume,fr,2,NOUN
proverbe,fr,1,NOUN
vanité,fr,2,NOUN
malice,fr,1,NOUN
frontispice,fr,1,NOUN
persuasion,fr,1,NOUN
amusement,fr,10,NOUN
lambris,fr,1,NOUN
matelot,fr,1,NOUN
bled,fr,6,NOUN
pâté,fr,1,NOUN
superstition,fr,2,NOUN
coussin,fr,9,NOUN
lard,fr,1,NOUN
imperium,fr,3,NOUN
chasteté,fr,1,NOUN
louange,fr,3,NOUN
étable,fr,2,NOUN
complainte,fr,1,NOUN
broderie,fr,2,NOUN
laboureur,fr,2,NOUN
parente,fr,1,NOUN
limon,fr,1,NOUN
jurisconsulte,fr,1,NOUN
propreté,fr,6,NOUN
lustre,fr,1,NOUN
odorat,fr,1,NOUN
biche,fr,1,NOUN
aversion,fr,6,NOUN
complaisance,fr,4,NOUN
modestie,fr,1,NOUN
figuier,fr,2,NOUN
impatience,fr,2,NOUN
parterre,fr,3,NOUN
motu,fr,1,NOUN
supercherie,fr,2,NOUN
gance,fr,2,NOUN
colonnade,fr,2,NOUN
récréation,fr,1,NOUN
apothéose,fr,1,NOUN
gland,fr,2,NOUN
satin,fr,5,NOUN
baye,fr,2,NOUN
conjoncture,fr,1,NOUN
confiture,fr,2,NOUN
ame,fr,12,NOUN
varia,fr,1,NOUN
porphyre,fr,2,NOUN
délicatesse,fr,1,NOUN
ananas,fr,2,NOUN
embellissement,fr,2,NOUN
cicatrice,fr,1,NOUN
charrue,fr,1,NOUN
mouchoir,fr,11,NOUN
bagatelle,fr,2,NOUN
imposture,fr,1,NOUN
bagage,fr,3,NOUN
éminence,fr,1,NOUN
pudeur,fr,2,NOUN
buffle,fr,3,NOUN
embarras,fr,2,NOUN
profusion,fr,2,NOUN
brigand,fr,1,NOUN
dégoût,fr,1,NOUN
paresse,fr,3,NOUN
dou,fr,1,NOUN
tis,fr,1,NOUN
nai,fr,1,NOUN
absurdité,fr,1,NOUN
coquette,fr,1,NOUN
infidélité,fr,1,NOUN
cérémonial,fr,6,NOUN
cloison,fr,1,NOUN
fardeau,fr,1,NOUN
mere,fr,12,NOUN
carrosse,fr,11,NOUN
perruque,fr,3,NOUN
estrade,fr,1,NOUN
injure,fr,4,NOUN
soupir,fr,1,NOUN
faisan,fr,1,NOUN
aman,fr,6,NOUN
irrégularité,fr,2,NOUN
ombrage,fr,3,NOUN
superflu,fr,1,NOUN
apothicaire,fr,2,NOUN
cheveu,fr,22,NOUN
albâtre,fr,1,NOUN
chaloupe,fr,2,NOUN
torrens,fr,1,NOUN
commodité,fr,5,NOUN
libertin,fr,1,NOUN
mascarade,fr,1,NOUN
élégie,fr,1,NOUN
dédommagement,fr,1,NOUN
subtilité,fr,1,NOUN
fumier,fr,1,NOUN
moscovite,fr,1,NOUN
chandelle,fr,3,NOUN
poinçon,fr,1,NOUN
traîneau,fr,4,NOUN
vaise,fr,1,NOUN
subordination,fr,1,NOUN
verge,fr,2,NOUN
contenance,fr,3,NOUN
faiseur,fr,1,NOUN
maitresse,fr,12,NOUN
coquillage,fr,1,NOUN
osier,fr,1,NOUN
chandelier,fr,3,NOUN
aug,fr,2,NOUN
supposition,fr,1,NOUN
oranger,fr,3,NOUN
parure,fr,2,NOUN
fanatisme,fr,1,NOUN
préjugé,fr,1,NOUN
provision,fr,1,NOUN
nacre,fr,4,NOUN
affront,fr,3,NOUN
scrupule,fr,6,NOUN
stérilité,fr,1,NOUN
vil,fr,1,NOUN
lumiere,fr,5,NOUN
larme,fr,7,NOUN
dama,fr,3,NOUN
casserole,fr,1,NOUN
eunuque,fr,4,NOUN
lieue,fr,6,NOUN
huître,fr,1,NOUN
exagération,fr,1,NOUN
modele,fr,1,NOUN
murmure,fr,3,NOUN
tur,fr,2,NOUN
galon,fr,1,NOUN
turban,fr,3,NOUN
ustensile,fr,1,NOUN
soucoupe,fr,2,NOUN
digression,fr,3,NOUN
nomen,fr,3,NOUN
brodé,fr,1,NOUN
evêque,fr,3,NOUN
grillage,fr,2,NOUN
omission,fr,1,NOUN
guirlande,fr,3,NOUN
martre,fr,7,NOUN
netteté,fr,1,NOUN
casus,fr,1,NOUN
sé,fr,1,NOUN
enfilade,fr,2,NOUN
corset,fr,3,NOUN
méchanceté,fr,4,NOUN
crêpe,fr,2,NOUN
serviette,fr,2,NOUN
chalumeau,fr,1,NOUN
acclamation,fr,1,NOUN
summa,fr,1,NOUN
œillet,fr,3,NOUN
sédition,fr,1,NOUN
ragoût,fr,1,NOUN
grief,fr,1,NOUN
empressement,fr,3,NOUN
volatile,fr,1,NOUN
duce,fr,1,NOUN
avarice,fr,1,NOUN
écrevisse,fr,1,NOUN
partialité,fr,4,NOUN
gaieté,fr,1,NOUN
tabouret,fr,1,NOUN
blancheur,fr,2,NOUN
enchantement,fr,3,NOUN
tourterelle,fr,2,NOUN
airain,fr,2,NOUN
rhume,fr,3,NOUN
vétusté,fr,1,NOUN
tresse,fr,3,NOUN
confidente,fr,1,NOUN
ergo,fr,1,NOUN
tumulte,fr,1,NOUN
rebut,fr,1,NOUN
dorure,fr,3,NOUN
imprudence,fr,3,NOUN
figue,fr,1,NOUN
ongle,fr,2,NOUN
brocard,fr,5,NOUN
lazuli,fr,1,NOUN
cimier,fr,1,NOUN
magnificence,fr,22,NOUN
éclaircissement,fr,1,NOUN
infirmité,fr,1,NOUN
caresse,fr,1,NOUN
choeur,fr,1,NOUN
inclination,fr,4,NOUN
rôti,fr,1,NOUN
grosseur,fr,7,NOUN
siecle,fr,4,NOUN
incrédulité,fr,1,NOUN
traiteur,fr,1,NOUN
rie,fr,1,NOUN
consternation,fr,1,NOUN
gouvernant,fr,1,NOUN
allumette,fr,1,NOUN
révérence,fr,1,NOUN
quidam,fr,1,NOUN
reinette,fr,1,NOUN
vitrage,fr,2,NOUN
fracas,fr,1,NOUN
sofie,fr,1,NOUN
abréger,fr,3,NOUN
cierge,fr,2,NOUN
réverbération,fr,1,NOUN
cocu,fr,1,NOUN
marinier,fr,1,NOUN
ravisseur,fr,1,NOUN
laideur,fr,1,NOUN
fiance,fr,1,NOUN
avidité,fr,1,NOUN
inoculation,fr,3,NOUN
idiome,fr,2,NOUN
tempore,fr,1,NOUN
stupidité,fr,2,NOUN
dévote,fr,2,NOUN
impureté,fr,1,NOUN
fausseté,fr,2,NOUN
gaze,fr,4,NOUN
assortiment,fr,1,NOUN
riviere,fr,11,NOUN
précepte,fr,1,NOUN
tris,fr,1,NOUN
petitesse,fr,1,NOUN
magno,fr,1,NOUN
quarré,fr,4,NOUN
saleté,fr,2,NOUN
hiéroglyphe,fr,1,NOUN
sagacité,fr,1,NOUN
magazin,fr,1,NOUN
faucheur,fr,1,NOUN
rafraîchissement,fr,1,NOUN
sourcil,fr,3,NOUN
fard,fr,2,NOUN
tem,fr,70,NOUN
rebus,fr,2,NOUN
bellum,fr,1,NOUN
ecriture,fr,2,NOUN
vérole,fr,5,NOUN
denrée,fr,2,NOUN
convive,fr,1,NOUN
brame,fr,1,NOUN
regni,fr,1,NOUN
plumet,fr,1,NOUN
bourrelet,fr,1,NOUN
mulâtre,fr,1,NOUN
compliment,fr,7,NOUN
précipice,fr,3,NOUN
insolence,fr,1,NOUN
lar,fr,2,NOUN
militum,fr,1,NOUN
béatitude,fr,1,NOUN
oisiveté,fr,1,NOUN
frere,fr,7,NOUN
indigence,fr,1,NOUN
civilité,fr,1,NOUN
décence,fr,1,NOUN
libelle,fr,1,NOUN
possum,fr,1,NOUN
gaité,fr,1,NOUN
pantoufle,fr,2,NOUN
ecuyer,fr,1,NOUN
hardiesse,fr,6,NOUN
jonquille,fr,3,NOUN
parée,fr,1,NOUN
étoit,fr,9,NOUN
toise,fr,1,NOUN
bizarrerie,fr,1,NOUN
mède,fr,1,NOUN
joujou,fr,1,NOUN
ance,fr,1,NOUN
bourbier,fr,1,NOUN
ecrivain,fr,1,NOUN
interêt,fr,1,NOUN
populace,fr,1,NOUN
jais,fr,1,NOUN
maniere,fr,45,NOUN
grimace,fr,1,NOUN
impiété,fr,1,NOUN
extravagance,fr,1,NOUN
raille,fr,1,NOUN
désagrément,fr,2,NOUN
ravissement,fr,1,NOUN
mousseline,fr,1,NOUN
bellis,fr,1,NOUN
galanterie,fr,5,NOUN
loix,fr,8,NOUN
postillon,fr,1,NOUN
sane,fr,1,NOUN
conteuse,fr,1,NOUN
cous,fr,1,NOUN
indiscrétion,fr,1,NOUN
pacem,fr,1,NOUN
tali,fr,1,NOUN
catacombe,fr,1,NOUN
redingote,fr,1,NOUN
batelier,fr,1,NOUN
calamité,fr,1,NOUN
transsubstantiation,fr,1,NOUN
ceinturon,fr,1,NOUN
caleçon,fr,4,NOUN
expédient,fr,1,NOUN
mortification,fr,3,NOUN
oratio,fr,1,NOUN
boiserie,fr,1,NOUN
brocart,fr,1,NOUN
crotte,fr,2,NOUN
mente,fr,1,NOUN
yvoire,fr,2,NOUN
regle,fr,1,NOUN
regne,fr,2,NOUN
encensoir,fr,1,NOUN
paresseuse,fr,1,NOUN
lapi,fr,1,NOUN
déisme,fr,1,NOUN
adorateur,fr,1,NOUN
arriere,fr,2,NOUN
domi,fr,1,NOUN
étourdissement,fr,1,NOUN
stance,fr,4,NOUN
camisole,fr,2,NOUN
ducat,fr,3,NOUN
oppresseur,fr,1,NOUN
verum,fr,1,NOUN
impertinence,fr,1,NOUN
pelisse,fr,1,NOUN
sorbet,fr,5,NOUN
civitate,fr,1,NOUN
voiler,fr,2,NOUN
mollesse,fr,1,NOUN
patri,fr,1,NOUN
flegme,fr,1,NOUN
datte,fr,1,NOUN
moeurs,fr,1,NOUN
ture,fr,1,NOUN
gratis,fr,1,NOUN
réjouissance,fr,1,NOUN
harnois,fr,2,NOUN
serpens,fr,1,NOUN
magis,fr,1,NOUN
mune,fr,1,NOUN
louage,fr,2,NOUN
langueur,fr,2,NOUN
verd,fr,9,NOUN
schelin,fr,1,NOUN
déiste,fr,1,NOUN
faulx,fr,1,NOUN
marito,fr,1,NOUN
bassesse,fr,1,NOUN
blon,fr,1,NOUN
flatterie,fr,1,NOUN
ché,fr,1,NOUN
contredanse,fr,2,NOUN
estropié,fr,1,NOUN
moissonneur,fr,1,NOUN
postiche,fr,1,NOUN
cujus,fr,1,NOUN
ble,fr,2,NOUN
attirail,fr,1,NOUN
boutel,fr,1,NOUN
espece,fr,13,NOUN
régle,fr,2,NOUN
derriere,fr,12,NOUN
caftan,fr,3,NOUN
decem,fr,1,NOUN
prude,fr,4,NOUN
matiere,fr,6,NOUN
troisieme,fr,2,NOUN
interprete,fr,8,NOUN
curiam,fr,1,NOUN
indécence,fr,1,NOUN
difformité,fr,2,NOUN
fixement,fr,1,NOUN
négligemment,fr,1,NOUN
indolence,fr,1,NOUN
bierre,fr,1,NOUN
hif,fr,1,NOUN
tion,fr,3,NOUN
desir,fr,5,NOUN
poëte,fr,6,NOUN
auctore,fr,1,NOUN
honores,fr,1,NOUN
electeur,fr,4,NOUN
epître,fr,1,NOUN
siége,fr,9,NOUN
hodie,fr,1,NOUN
casuel,fr,1,NOUN
hanc,fr,2,NOUN
impudence,fr,3,NOUN
civili,fr,1,NOUN
provin,fr,1,NOUN
ravelin,fr,2,NOUN
somptuosité,fr,1,NOUN
étre,fr,1,NOUN
railleur,fr,1,NOUN
démangeaison,fr,1,NOUN
anthropophage,fr,1,NOUN
janissaire,fr,21,NOUN
felouque,fr,1,NOUN
talen,fr,2,NOUN
circassien,fr,1,NOUN
senatore,fr,1,NOUN
savan,fr,1,NOUN
majore,fr,2,NOUN
égratignure,fr,1,NOUN
casu,fr,1,NOUN
naif,fr,1,NOUN
cuillerée,fr,1,NOUN
cier,fr,1,NOUN
bitan,fr,1,NOUN
seur,fr,1,NOUN
demarche,fr,1,NOUN
sopha,fr,9,NOUN
affabilité,fr,1,NOUN
connoisseur,fr,2,NOUN
trembleur,fr,1,NOUN
poële,fr,7,NOUN
nante,fr,1,NOUN
solum,fr,1,NOUN
préparatif,fr,2,NOUN
consomption,fr,1,NOUN
potius,fr,1,NOUN
collége,fr,1,NOUN
siécle,fr,1,NOUN
patre,fr,1,NOUN
effe,fr,1,NOUN
caffé,fr,12,NOUN
multis,fr,1,NOUN
recit,fr,1,NOUN
majorum,fr,1,NOUN
plai,fr,1,NOUN
historiette,fr,1,NOUN
colere,fr,1,NOUN
divus,fr,1,NOUN
multa,fr,1,NOUN
connoissance,fr,15,NOUN
partem,fr,1,NOUN
tamen,fr,1,NOUN
angloise,fr,6,NOUN
tribuno,fr,1,NOUN
nape,fr,1,NOUN
quatrieme,fr,1,NOUN
chere,fr,45,NOUN
mant,fr,1,NOUN
fratre,fr,1,NOUN
barriere,fr,1,NOUN
sardoine,fr,1,NOUN
priere,fr,1,NOUN
quidem,fr,6,NOUN
misere,fr,3,NOUN
matre,fr,1,NOUN
cinquieme,fr,1,NOUN
habere,fr,1,NOUN
maque,fr,1,NOUN
fléche,fr,2,NOUN
roir,fr,1,NOUN
mahométan,fr,3,NOUN
tagne,fr,1,NOUN
esset,fr,1,NOUN
temoin,fr,1,NOUN
ravisse,fr,1,NOUN
toire,fr,1,NOUN
aventurine,fr,1,NOUN
chevre,fr,1,NOUN
utilitate,fr,1,NOUN
premierement,fr,1,NOUN
reliquis,fr,1,NOUN
utili,fr,1,NOUN
bouti,fr,1,NOUN
juppe,fr,1,NOUN
publice,fr,1,NOUN
sance,fr,2,NOUN
méchanique,fr,1,NOUN
ètat,fr,1,NOUN
enten,fr,1,NOUN
carosse,fr,3,NOUN
rier,fr,1,NOUN
limonier,fr,1,NOUN
futaille,fr,1,NOUN
tiam,fr,1,NOUN
suorum,fr,1,NOUN
lement,fr,2,NOUN
coûtume,fr,1,NOUN
bibliothéque,fr,1,NOUN
remede,fr,1,NOUN
breche,fr,2,NOUN
ornare,fr,1,NOUN
reconnoissance,fr,3,NOUN
paren,fr,14,NOUN
boëte,fr,2,NOUN
patribus,fr,1,NOUN
istam,fr,1,NOUN
logemen,fr,2,NOUN
piéce,fr,2,NOUN
terrein,fr,10,NOUN
barbouilleur,fr,1,NOUN
fauxbourg,fr,4,NOUN
présens,fr,2,NOUN
digito,fr,1,NOUN
statim,fr,1,NOUN
systême,fr,2,NOUN
rable,fr,1,NOUN
chevrefeuille,fr,1,NOUN
affectionnée,fr,1,NOUN
batteau,fr,1,NOUN
vité,fr,1,NOUN
tradere,fr,1,NOUN
pendans,fr,1,NOUN
espéce,fr,3,NOUN
foible,fr,3,NOUN
confreres,fr,1,NOUN
neur,fr,1,NOUN
mignature,fr,1,NOUN
cicogne,fr,1,NOUN
meroi,fr,1,NOUN
sanguinem,fr,1,NOUN
protec,fr,1,NOUN
potior,fr,1,NOUN
nempe,fr,1,NOUN
importunité,fr,2,NOUN
tiroit,fr,1,NOUN
enfan,fr,22,NOUN
grossiereté,fr,1,NOUN
reditum,fr,1,NOUN
aniversaire,fr,1,NOUN
ceur,fr,1,NOUN
habitan,fr,12,NOUN
connois,fr,2,NOUN
terminos,fr,1,NOUN
laitiere,fr,2,NOUN
deshonneur,fr,1,NOUN
truit,fr,1,NOUN
mîme,fr,1,NOUN
magine,fr,1,NOUN
païsan,fr,1,NOUN
necesse,fr,1,NOUN
diaman,fr,16,NOUN
extremos,fr,1,NOUN
lende,fr,1,NOUN
gentilshomme,fr,2,NOUN
pierrerie,fr,13,NOUN
quadrupede,fr,1,NOUN
eoque,fr,1,NOUN
repertum,fr,1,NOUN
passan,fr,1,NOUN
amicum,fr,1,NOUN
doine,fr,1,NOUN
cessaire,fr,1,NOUN
